Segment,CustLocation,Customer_Count,Monetary,Recency,Frequency
Churn Risk,VIRUDHUNAGAR,1,50029.0,49.0,2.0
Churn Risk,VISAKHAPATNAM,30,73233.55,48.233333333333334,1.4666666666666666
Churn Risk,VIZIANAGARAM,4,65054.25,57.5,1.5
Churn Risk,WARANGAL,10,76168.688,41.4,1.2
Churn Risk,WEST HARTFORD,4,124000.0,64.0,1.0
Churn Risk,WEST MEDENIPUR,1,40700.0,55.0,1.0
Churn Risk,WEST MUMBAI,1,50400.0,49.0,2.0
Churn Risk,YAMUNA NAGAR,1,100026.0,36.0,2.0
Churn Risk,YAMUNANAGAR,2,58763.0,30.5,2.0
Churn Risk,YERPEDU,2,59500.0,44.0,1.0
Churn Risk,ZIRAKPUR,5,70612.624,45.4,2.0
High Value,(154) BHASKOLA FARIDABAD,6,946.8916666666668,46.833333333333336,1.0
High Value,(DT) HOSUR,2,385.29499999999996,50.0,1.0
High Value,(E) MUMBAI,11,1170.0,43.45454545454545,1.0
High Value,(EAST) MUMBAI,26,2609.866923076923,47.5,1.0
High Value,(EAST) THANE,6,555.605,44.166666666666664,1.0
High Value,(INDIA ) NAGPUR,7,3686.3142857142857,49.285714285714285,1.0
High Value,(KH) TAL MULSHI PUNE,3,142.08,44.333333333333336,1.0
High Value,(N) 24 PGS,3,1309.0633333333333,46.333333333333336,1.0
High Value,(PIGEN) BANGALORE,1,135.0,56.0,1.0
High Value,(SUB URBAN) MUMBAI,6,1032.3783333333333,44.166666666666664,1.0
High Value,(SUBURBAN) MUMBAI,13,511.63153846153847,45.38461538461539,1.0
High Value,(THANE),2,256.015,41.5,1.0
High Value,(URBAN) KRISHNA,5,442.974,44.2,1.0
High Value,(W)  MUMBAI,11,735.5263636363636,44.0,1.0
High Value,(W) MUMBAI,14,1079.6035714285715,39.714285714285715,1.0
High Value,(W) THANE,1,800.0,50.0,1.0
High Value,(WEST) DELHI,2,867.5,36.0,1.0
High Value,(WEST) MUMBAI,12,1317.4166666666667,45.25,1.0
High Value,.,21,2920.5119047619046,42.095238095238095,1.0
High Value,".-PURAM, BANGALORE",10,300.4,45.5,1.0
High Value,1 GURGAON,1,2296.22,54.0,1.0
High Value,10TH TO 11TH CROSS BANGALORE,1,776.47,43.0,1.0
High Value,111 BLOCK BANGALORE BANGALORE,1,106.8,43.0,1.0
High Value,12 DWARKA NEW DELHI,1,530.0,48.0,1.0
High Value,127 ANDHERI KURLA RD ANDHERI MUMBAI,1,1913.0,37.0,1.0
High Value,13-5-431/A/1 HYDERABAD,3,192.33333333333334,43.333333333333336,1.0
High Value,1601259 BANGALORE,1,1104.4,43.0,1.0
High Value,19D VASHI NAVI MUMBAI,1,2000.0,43.0,1.0
High Value,1ST BLK JAKKASANDRA BANGALORE,4,887.5,45.75,1.0
High Value,1ST BLOCK BANGALORE,4,307.25,52.5,1.0
High Value,1ST STAGE MYSORE,3,987.4766666666668,44.666666666666664,1.0
High Value,21A FARIDABAD,18,664.7688888888889,43.5,1.0
High Value,24  P G S (S),1,47.0,29.0,1.0
High Value,24 AND 25A GURGAON,1,1135.0,40.0,1.0
High Value,24 KARAT MUMBAI,2,95.0,37.5,1.0
High Value,24 PARGANAS,7,581.0042857142857,43.0,1.0
High Value,24 PARGANAS KOLKATA,1,2586.0,37.0,1.0
High Value,24 PARGANAS N,5,1966.4,38.2,1.0
High Value,24 PARGANAS SOUTH 24 PARGANAS,1,20.0,33.0,1.0
High Value,24 PARGANS (S),1,30.0,53.0,1.0
High Value,24 PGNS NORTH,28,590.4285714285714,44.785714285714285,1.0
High Value,24 PGR NORTH,2,810.0,45.5,1.0
High Value,24 PGS,2,73.0,40.0,1.0
High Value,24 PGS N,11,495.72727272727275,43.72727272727273,1.0
High Value,24 PGS NORTH,3,647.6833333333333,38.0,1.0
High Value,283984 DUBAI UAE DUBAI,8,523.125,39.875,1.0
High Value,2ND A CROSS BENGALURU,1,500.0,48.0,1.0
High Value,2ND STAGE BANGALORE,1,300.0,54.0,1.0
High Value,3 BANGALORE,7,366.42857142857144,50.42857142857143,1.0
High Value,3 KALYANI NAGAR PUNE,3,380.0,50.0,1.0
High Value,3 NAVI MUMBAI,1,921.0,46.0,1.0
High Value,39 OPP HSBC BUILDING GURGAON,10,1299.6,43.3,1.0
High Value,3IGI AIRPORT DELHI,11,559.0290909090909,42.18181818181818,1.0
High Value,3RD BLOCK BANGALORE,7,244.57142857142858,45.42857142857143,1.0
High Value,3RD BLOCK KORAMANGALA BANGALORE,1,500.0,51.0,1.0
High Value,4 BUNGLOW MUMBAI,8,328.75,37.125,1.0
High Value,554/4 MODERN COLLEGE RD PUNE,3,257.3333333333333,50.333333333333336,1.0
High Value,5TH PHASE BANGALORE,4,1225.75,35.75,1.0
High Value,7390015 BANGALORE,1,2105.94,44.0,1.0
High Value,7390041 BANGALORE,4,1214.7725,50.0,1.0
High Value,80 FEET RD KORAMANGALA BANGALORE,2,2338.0,41.0,1.0
High Value,9A MALLESHWARAM BANGALORE,58,64.22413793103448,42.310344827586206,1.0
High Value,A TEMPLE HYDERABAD,4,491.94,48.5,1.0
High Value,A THAKUR MALL THANE,1,1456.0,42.0,1.0
High Value,AAREYMILK COLONY MUMBAI,6,486.5516666666667,47.0,1.0
High Value,ABHANPUR,3,161.66666666666666,46.666666666666664,1.0
High Value,ABHIJATRI CLUB KHARAGPUR,1,200.0,37.0,1.0
High Value,ABOHAR,1,606.9,45.0,1.0
High Value,ABOHAR (FEROZEPUR),3,2357.68,30.0,1.0
High Value,ABOVE ICICI BANK BANGALORE,1,500.0,40.0,1.0
High Value,ABOVE REDWOOD FURNITURES BANGALORE,3,485.6666666666667,42.333333333333336,1.0
High Value,ABOVE SUZUKI BANGALORE,3,373.3333333333333,38.333333333333336,1.0
High Value,ABOVE TOTAL SUPER STORE BANGALORE,16,454.330625,39.375,1.0
High Value,ABOVE TOTAL SUPERSTORE BANGALORE,1,500.0,52.0,1.0
High Value,ABOVE YES BANK BANGALROE,2,464.0,55.5,1.0
High Value,ABU DHABI,39,4030.7810256410253,41.15384615384615,1.0
High Value,ABU ROAD,4,27.1,52.5,1.0
High Value,ABUROAD,1,270.0,53.0,1.0
High Value,ACADEMY SAMASTIPUR,2,90.0,31.5,1.0
High Value,ACANTT,1,696.0,45.0,1.0
High Value,ACRCE CLUB CHEMBUR MUMBAI,2,2134.5,47.0,1.0
High Value,ACRES CLUB CHEMBUR,3,1398.6666666666667,47.0,1.0
High Value,ADAMBAKKAM,2,580.5,45.0,1.0
High Value,ADAMPUR,11,1616.5636363636365,43.27272727272727,1.0
High Value,ADARSH NAGAR PUNE,1,500.0,38.0,1.0
High Value,ADHANUR,2,9264.5,37.0,1.0
High Value,ADHARTAL JABALPUR,5,587.566,47.6,1.0
High Value,ADILABAD,143,608.1437762237762,43.56643356643357,1.0
High Value,ADIPUR,22,1011.5277272727272,41.31818181818182,1.0
High Value,ADITYAPUR,1,554.39,46.0,1.0
High Value,ADOOR,5,491.0,50.4,1.0
High Value,ADUGODI ADUGODI BANGALORE,3,176.66666666666666,45.0,1.0
High Value,ADYAR,1,500.0,50.0,1.0
High Value,AERODROME POST COIMBATORE,8,743.625,41.375,1.0
High Value,AGAR,1,1353.0,56.0,1.0
High Value,AGARA,8,605.875,42.125,1.0
High Value,AGARTALA,178,1307.7504494382024,43.157303370786515,1.0
High Value,AGASHI THANE,1,700.0,36.0,1.0
High Value,AGILA COMPANY BACK SIDE HOSUR,1,620.0,39.0,1.0
High Value,AGNES WATER,3,3648.7766666666666,45.0,1.0
High Value,AGRA,1019,1177.5638272816486,43.360157016683026,1.0
High Value,AGRA ROAD NASHIK,5,13764.545999999998,53.8,1.0
High Value,AGRA TUNDLA,1,2154.0,26.0,1.0
High Value,AGRIPADA MUMBAI,2,2180.415,45.0,1.0
High Value,AHAMADNAGAR,1,1044.62,41.0,1.0
High Value,AHAMEDNAGAR,1,129.0,47.0,1.0
High Value,AHEMDABAD,3,336.0,46.666666666666664,1.0
High Value,AHILYABAI HOLKAR RD MUMBAI,2,39.5,44.0,1.0
High Value,AHMAD NAGAR,2,1962.9,37.5,1.0
High Value,AHMADABAD,6,381.5733333333333,43.666666666666664,1.0
High Value,AHMADNAGAR,50,358.2112,42.58,1.0
High Value,AHMADPUR,1,2030.0,50.0,1.0
High Value,AHMED NAGAR,17,392.9888235294117,37.588235294117645,1.0
High Value,AHMEDABAD,3436,1175.2916647264262,43.32072176949942,1.0
High Value,AHMEDABAD AHMEDABAD,4,720.75,42.5,1.0
High Value,AHMEDABAD G P O AHMEDABAD,2,1562.5,45.0,1.0
High Value,AHMEDBAD,1,806.88,56.0,1.0
High Value,AHMEDGARH,3,353.0,41.666666666666664,1.0
High Value,AHMEDNAGAR,150,1178.9036666666666,43.75333333333333,1.0
High Value,AIMS HOSPITAL THANE,5,1660.2,45.2,1.0
High Value,AIROL AIROLI THANE,1,320.0,42.0,1.0
High Value,AIROLI MUMBAI,1,847.0,48.0,1.0
High Value,AIROLI NAVI MUMBAI,30,863.1023333333334,46.2,1.0
High Value,AIRPORT BANGALORE,18,108.86388888888888,37.5,1.0
High Value,AIRPORT DEVANAHALLI BANGALORE,2,322.0,41.5,1.0
High Value,AIRPORT RD EMP IN P11875 BANGAORE,14,59.0,48.42857142857143,1.0
High Value,AIRTEL BLDG GURGAON,1,637.39,41.0,1.0
High Value,AIZAWL,58,907.97,42.13793103448276,1.0
High Value,"AIZAWL, MIZORAM",19,574.8031578947368,41.89473684210526,1.0
High Value,AJIVALI PANVEL,1,1100.0,49.0,1.0
High Value,AJMER,219,1082.1142465753423,41.49771689497717,1.0
High Value,AJNALA,16,394.424375,43.375,1.0
High Value,AKOLA,40,1142.169,46.4,1.0
High Value,AKRUTI TRADE CENTRE MUMBAI,1,554.89,50.0,1.0
High Value,AKURDI PUNE,9,220.66666666666666,47.666666666666664,1.0
High Value,AL AIN,1,260.0,56.0,1.0
High Value,AL KHOBAR,3,1215.0,33.333333333333336,1.0
High Value,AL SALIMYA,2,2257.5,41.0,1.0
High Value,AL SALMIYA,6,2720.3333333333335,36.833333333333336,1.0
High Value,ALAPPUZHA,163,1189.0276687116566,44.59509202453988,1.0
High Value,ALAPUZHA,4,690.5,48.25,1.0
High Value,ALAPUZHA DT,2,149.5,44.5,1.0
High Value,ALBION,1,830.0,45.0,1.0
High Value,ALDONA,4,634.0,51.0,1.0
High Value,ALENCODVILAI,1,853.0,56.0,1.0
High Value,ALER,2,243.26999999999998,39.0,1.0
High Value,ALIBAG,4,300.5,46.0,1.0
High Value,ALIGARH,495,943.4566060606061,44.85858585858586,1.0
High Value,ALIPI,4,367.45,42.25,1.0
High Value,ALIPURDUAR,1,6376.5,41.0,1.0
High Value,ALLAHABAD,563,1443.4259147424511,44.149200710479576,1.0
High Value,ALLAHABAD ALLAHABAD,3,160.0,37.0,1.0
High Value,ALLD,1,3300.0,47.0,1.0
High Value,ALLEPPEY,23,896.0926086956522,47.130434782608695,1.0
High Value,ALLOOR,2,126.0,51.0,1.0
High Value,ALMORA,94,341.0985106382979,42.38297872340426,1.0
High Value,ALMORA BHIKIYASEN,1,144.0,54.0,1.0
High Value,ALTO PORVORIM,3,1320.0,43.0,1.0
High Value,ALTOTORDA BARDEZ,18,764.7944444444444,45.611111111111114,1.0
High Value,ALUVA,23,1813.1834782608696,42.34782608695652,1.0
High Value,ALWAL HYDERABAD,4,6357.5,48.0,1.0
High Value,ALWAR,628,773.6631528662421,43.72292993630573,1.0
High Value,AMALAPURAM,2,602.5,41.0,1.0
High Value,AMALNER,1,1809.0,49.0,1.0
High Value,AMALSADA,3,127.0,32.333333333333336,1.0
High Value,AMARAVATI,9,494.3733333333334,47.44444444444444,1.0
High Value,AMB,7,442.0,43.57142857142857,1.0
High Value,AMBALA,430,1017.2546744186046,43.81395348837209,1.0
High Value,AMBALA CANT,3,393.0,41.666666666666664,1.0
High Value,AMBALA CANTONMENT,12,651.3483333333334,47.25,1.0
High Value,AMBALA CANTT,163,1191.1434355828221,43.625766871165645,1.0
High Value,AMBALA CITY,40,1108.7549999999999,45.075,1.0
High Value,AMBALACANTT,1,2082.0,41.0,1.0
High Value,AMBANI HIGH SCHOOL SURAT,4,1653.405,38.75,1.0
High Value,AMBARNATH,17,525.6470588235294,44.76470588235294,1.0
High Value,AMBARNATH EAST,1,689.0,48.0,1.0
High Value,AMBARNATH EAST THANE,1,175.0,40.0,1.0
High Value,AMBARNATH KALYAN EAST THANE,1,307.0,41.0,1.0
High Value,AMBARNATH THANE,3,1888.9833333333333,40.0,1.0
High Value,AMBARNATH THANE THANE,4,191.75,47.75,1.0
High Value,AMBARNATH WEST,1,180.0,50.0,1.0
High Value,AMBASAMUDRAM,13,443.2307692307692,43.53846153846154,1.0
High Value,AMBATTUR,4,203.0,45.0,1.0
High Value,AMBEDKAR NAGAR,18,475.1022222222222,42.666666666666664,1.0
High Value,AMBEDKAR STATUE HYDERABAD,1,500.0,33.0,1.0
High Value,AMBEGAON BK PUNE,4,1412.0525,39.75,1.0
High Value,AMBELIM,1,2800.0,24.0,1.0
High Value,AMBER,11,88.18181818181819,43.90909090909091,1.0
High Value,AMBERNATH,13,3234.3646153846153,37.69230769230769,1.0
High Value,AMBERNATH  E THANE,1,160.0,24.0,1.0
High Value,AMBERNATH AMBERNATH AMBARNATH THANE,2,125.0,45.0,1.0
High Value,AMBERNATH E,8,1566.52875,49.5,1.0
High Value,AMBERNATH E THANE,9,453.8888888888889,39.666666666666664,1.0
High Value,AMBERNATH EAST,1,180.0,46.0,1.0
High Value,AMBERNATH WEST,3,516.6666666666666,45.666666666666664,1.0
High Value,AMBERNATH-E,6,624.3333333333334,49.166666666666664,1.0
High Value,AMBEWADI ANDHERI EAST MUMBAI,1,400.0,41.0,1.0
High Value,AMBIKAPUR,3,556.3333333333334,39.666666666666664,1.0
High Value,AMBUR,5,420.4,49.8,1.0
High Value,AMBUR VELLORE,1,720.0,56.0,1.0
High Value,AMEERPET HYDERABAD,1,2520.0,46.0,1.0
High Value,AMESTERDAM,5,5347.0,46.4,1.0
High Value,AMET,6,467.16,46.333333333333336,1.0
High Value,AMETHI,17,972.02,43.64705882352941,1.0
High Value,AMGRON,2,200.0,37.5,1.0
High Value,AMLA,2,87.5,47.0,1.0
High Value,AMLOH,4,1326.0,41.5,1.0
High Value,AMORHA,2,100.0,54.0,1.0
High Value,AMRAI,15,1171.5746666666666,40.46666666666667,1.0
High Value,AMRAVATI,103,751.8563106796116,43.398058252427184,1.0
High Value,AMRAVATI DISTT AMRAVATI,1,356.0,43.0,1.0
High Value,AMRAVATI ROAD NAGPUR,7,1479.8714285714286,42.0,1.0
High Value,AMRELI,31,659.3606451612903,43.03225806451613,1.0
High Value,AMRISTSAR,4,712.95,43.25,1.0
High Value,AMRITASAR,1,25.0,24.0,1.0
High Value,AMRITSAR,1017,1238.3521140609637,43.227138643067846,1.0
High Value,AMRITSAR AMRITSAR,5,731.1139999999999,35.0,1.0
High Value,AMRITSAR-2 DIST-AMRITSAR AMRITSAR,2,2609.5,36.0,1.0
High Value,AMROHA,38,214.92236842105262,43.13157894736842,1.0
High Value,AMRUTHA BAKERY BANGALORE,1,206.0,24.0,1.0
High Value,ANAND,125,1592.26064,45.064,1.0
High Value,ANANDAPUR BRANCH KOLKATA,4,1694.88,39.0,1.0
High Value,ANANDNAGAR AHMEDABAD,3,2971.1800000000003,46.666666666666664,1.0
High Value,ANANDPUR SAHIB,9,509.52000000000004,46.111111111111114,1.0
High Value,ANANDPURI,3,1695.3333333333333,44.0,1.0
High Value,ANANDPURR SAHIB,1,300.0,46.0,1.0
High Value,ANANTAPUR,135,584.8427407407407,43.34814814814815,1.0
High Value,ANANTAPUR DIST,1,1.0,44.0,1.0
High Value,ANANTHAPUR,3,696.3333333333334,33.0,1.0
High Value,ANANTNAG,29,899.8796551724139,41.793103448275865,1.0
High Value,ANATAPUR,2,1395.0,47.0,1.0
High Value,ANAYARA,9,614.6122222222223,46.44444444444444,1.0
High Value,AND 15/738 HAJI ALI MUMBAI,1,285.0,56.0,1.0
High Value,AND 25A GURGAON,4,522.0,39.5,1.0
High Value,AND GANAPATI MANDIR THANE,7,1433.9557142857143,46.57142857142857,1.0
High Value,ANDAL,1,263.0,53.0,1.0
High Value,ANDAL BURDWAN,1,828.0,39.0,1.0
High Value,ANDAMAN,8,374.265,43.5,1.0
High Value,ANDAMANS,5,175.2,46.2,1.0
High Value,ANDHER W MUMBAI,3,233.33333333333334,40.333333333333336,1.0
High Value,ANDHERI (E ) MUMBAI,2,315.0,50.0,1.0
High Value,ANDHERI (E) MUMBAI,41,1049.1134146341465,43.51219512195122,1.0
High Value,ANDHERI (EAST) MUMBAI,19,3263.329473684211,46.1578947368421,1.0
High Value,ANDHERI (W) MUMBAI,94,832.5418085106382,43.01063829787234,1.0
High Value,ANDHERI (W) MUMBAI MUMBAI,1,11.0,50.0,1.0
High Value,ANDHERI (WEST) MUMBAI,2,1650.5,40.0,1.0
High Value,ANDHERI E,1,430.0,43.0,1.0
High Value,ANDHERI E  MUMBAI,5,700.0,39.6,1.0
High Value,ANDHERI E MUMBAI,38,1216.1078947368421,45.89473684210526,1.0
High Value,ANDHERI EAST MUMBAI,44,906.8654545454546,45.15909090909091,1.0
High Value,ANDHERI KURLA ROAD ANDHERI E MUMBAI,3,3164.4833333333336,40.0,1.0
High Value,ANDHERI KURLA ROAD MUMBAI,5,438.688,42.8,1.0
High Value,ANDHERI LINK RD ANDHERI W MUMBAI,2,247.0,40.5,1.0
High Value,ANDHERI LINK ROAD ANDHERI W MUMBAI,2,159.5,52.0,1.0
High Value,ANDHERI MUMBAI,10,2382.454,40.2,1.0
High Value,ANDHERI RAIL WAY STN MUMBAI,2,284.0,41.5,1.0
High Value,ANDHERI RAILWAY STATION MUMBAI,2,2634.5,44.5,1.0
High Value,ANDHERI RLY STN MUMBAI,1,141.0,25.0,1.0
High Value,ANDHERI W MUMBAI,51,1290.4564705882353,40.98039215686274,1.0
High Value,ANDHERI WEST MUMBAI,20,762.25,38.85,1.0
High Value,ANDHERI(E) MUMBAI,9,626.0,41.22222222222222,1.0
High Value,ANDHERI(EAST) MUMBAI,1,3588.43,47.0,1.0
High Value,ANDHERI(W) MUMBAI,4,1775.75,41.5,1.0
High Value,ANDHERI-E MUMBAI,20,3666.653,43.25,1.0
High Value,ANDHERI-W MUMBAI,4,1408.035,48.0,1.0
High Value,ANDHRA PRADESH,1,547.0,49.0,1.0
High Value,ANDROTH,7,5373.964285714285,44.42857142857143,1.0
High Value,ANDRWARI,2,73.0,46.5,1.0
High Value,ANGADY,1,357.0,49.0,1.0
High Value,ANGAMALY,2,147.0,56.0,1.0
High Value,ANGUL,13,1093.4423076923076,44.07692307692308,1.0
High Value,ANGUL - ORISSA,2,84.5,51.5,1.0
High Value,ANIMOOR,1,1835.0,47.0,1.0
High Value,ANJAR,11,926.1963636363636,41.27272727272727,1.0
High Value,ANJAR GANDHIDHAM,10,196.901,33.2,1.0
High Value,ANJAR GANDHIDHAM KUTCH,3,1151.0,43.666666666666664,1.0
High Value,ANJUNA,1,1000.0,53.0,1.0
High Value,ANKIESHWAR,1,165.0,55.0,1.0
High Value,ANKLESHWAR,45,745.8662222222223,42.111111111111114,1.0
High Value,ANKOLA,1,999.0,41.0,1.0
High Value,ANNANAGAR WEST EXTN,3,1201.6666666666667,48.0,1.0
High Value,ANNAPOORNESHWARI TEMPLE BANGALORE,3,33766.666666666664,41.666666666666664,1.0
High Value,ANOOPPUR,4,406.8875,50.25,1.0
High Value,ANOOPSHAHR,5,1730.0,38.0,1.0
High Value,ANTA,1,500.0,36.0,1.0
High Value,ANTARJAL,2,223.5,34.5,1.0
High Value,ANTWERPEN,2,4469.0,43.5,1.0
High Value,ANUGUL,1,270.0,55.0,1.0
High Value,ANUPASHAHR,4,412.5,44.0,1.0
High Value,ANUPPUR,7,1151.4285714285713,44.142857142857146,1.0
High Value,ANUPSHAHR,1,827.13,51.0,1.0
High Value,APARTMENT BANGALORE,4,629.75,50.75,1.0
High Value,APARTMENTS CHENNAI,1,328.0,36.0,1.0
High Value,APARTMENTS PATPARGANJ DELHI,3,2731.5633333333335,40.0,1.0
High Value,APNA BAZAR THANE,3,810.3333333333334,39.666666666666664,1.0
High Value,APPARTMENT KOLKATA,4,30.5,52.25,1.0
High Value,APPT BANGALORE,2,1019.1,53.0,1.0
High Value,APT  MUMBAI,1,3635.0,51.0,1.0
High Value,APT BANGALORE,3,4804.0,33.666666666666664,1.0
High Value,ARA,10,458.8,42.4,1.0
High Value,ARAKKONAM,8,263.375,34.0,1.0
High Value,ARAKONAM,1,2067.0,52.0,1.0
High Value,ARAKUZHA,1,222.0,41.0,1.0
High Value,ARARIA,16,520.70625,42.1875,1.0
High Value,ARCHID BANGALORE,1,26.0,46.0,1.0
High Value,AREA BANGALORE,1,150.0,45.0,1.0
High Value,AREA MOHALI,2,425.0,41.5,1.0
High Value,AREA RABALE NAVI MUMBAI,6,260.8333333333333,43.833333333333336,1.0
High Value,AREATURBHE MIDC NAVI MUMBAI,3,1763.3333333333333,40.0,1.0
High Value,ARIYALUR,29,1236.585172413793,41.6551724137931,1.0
High Value,ARIYALUR (DT),1,115.0,26.0,1.0
High Value,ARIYALUR DISTRICT,3,75.0,50.333333333333336,1.0
High Value,ARIYALUR DT,6,1890.0,32.0,1.0
High Value,ARIYAPPAPURAM,3,48.333333333333336,45.666666666666664,1.0
High Value,ARKI,1,300.0,55.0,1.0
High Value,ARLEM,15,317.968,47.333333333333336,1.0
High Value,ARMOOR,3,278.9166666666667,40.333333333333336,1.0
High Value,ARMULA,1,249.0,43.0,1.0
High Value,ARMUR,12,134.48333333333332,48.833333333333336,1.0
High Value,ARNI,9,27.0,37.22222222222222,1.0
High Value,ARRAH,1,30.0,33.0,1.0
High Value,ARUMBAKKAM,3,50.666666666666664,52.333333333333336,1.0
High Value,ARUPPUKKOTAI,4,573.8399999999999,47.5,1.0
High Value,ARUPPUKOTTAI,3,52.0,39.333333333333336,1.0
High Value,ARVALLI,3,472.0,44.333333333333336,1.0
High Value,ARWAL,15,2135.4733333333334,39.86666666666667,1.0
High Value,ASANSOL,80,1583.842375,41.1875,1.0
High Value,ASF INSIGNIA GWAL PAHARI GURGAON,2,28215.0,50.0,1.0
High Value,ASHFIELD,2,17350.0,47.5,1.0
High Value,ASHOK NAGAR,4,468.75,41.5,1.0
High Value,"ASHOK NAGAR,MADHYA PRADESH",1,260.0,26.0,1.0
High Value,ASHRAM HOOGHLY,1,395.0,37.0,1.0
High Value,ASHRAM MUMBAI,5,84.506,38.0,1.0
High Value,ASHTA,2,224.5,47.0,1.0
High Value,ASKAGANJAM,1,270.0,52.0,1.0
High Value,ASPUR,1,97.0,56.0,1.0
High Value,ASSAGAO,1,6948.0,54.0,1.0
High Value,ASSAM NEAR SBI JORHAT,1,3398.0,37.0,1.0
High Value,ASSOCIATION KOLKATA,2,385.0,52.0,1.0
High Value,ASSOLNA,2,4298.5,54.5,1.0
High Value,ATHAL,7,1336.5714285714287,38.142857142857146,1.0
High Value,ATHAL VILLAGE,1,249.0,52.0,1.0
High Value,ATHIRAMPUZHA,6,771.6433333333333,47.5,1.0
High Value,ATM BANGALORE,1,271.52,37.0,1.0
High Value,ATTAPPALLAM,4,681.5,44.25,1.0
High Value,ATTINGAL,4,778.75,46.5,1.0
High Value,AUNDH CAMP PUNE,2,252.5,24.5,1.0
High Value,AUNDH PUNE,4,460.4375,45.0,1.0
High Value,AUNDH SANEWADI,1,6479.76,50.0,1.0
High Value,AUNDHA NAGNATH,2,250.0,44.5,1.0
High Value,AURAIYA,24,1253.375,46.625,1.0
High Value,AURANGABAD,975,862.9244615384615,43.784615384615385,1.0
High Value,AURANGABAD AURANGABAD,4,171.9725,41.0,1.0
High Value,AUROVILLE,3,878.6666666666666,41.666666666666664,1.0
High Value,AUSTIN,4,2461.3875,54.0,1.0
High Value,AUTOMOBILES JHARGRAM,2,2047.0,40.0,1.0
High Value,AVINASHI,1,250.0,50.0,1.0
High Value,AXIS BANK HYDERABAD,2,1265.31,47.0,1.0
High Value,AYANAVARAM CHENNAI,1,121.66,29.0,1.0
High Value,AZAMGARH,132,936.5472727272727,42.99242424242424,1.0
High Value,AZAWL,1,2426.22,39.0,1.0
High Value,AZITNAGAR,1,200.0,52.0,1.0
High Value,B LORE NORTH BANGALORE,1,658.0,44.0,1.0
High Value,B S CITY,8,4713.25,47.625,1.0
High Value,B/H ATM UNION BANK OF INDIA NASHIK,2,438.0,47.5,1.0
High Value,BABA BAKALA,2,5843.5,48.0,1.0
High Value,BABUPUR,2,2250.0,40.5,1.0
High Value,BABUSAPALYA BANGALORE,4,1999.5,38.5,1.0
High Value,BACHPALLE K V RANGAREDDY,3,9392.093333333332,40.333333333333336,1.0
High Value,BACKSIDE LANE HYDERABAD,1,100.0,45.0,1.0
High Value,BADAGARA,1,293.0,48.0,1.0
High Value,BADAUN,18,211.3072222222222,44.666666666666664,1.0
High Value,BADAUN BADAUN,1,313.0,48.0,1.0
High Value,BADAUT,3,1784.0,43.333333333333336,1.0
High Value,BADDI,86,1415.5101162790697,43.66279069767442,1.0
High Value,BADHERI CHANDIGARH,1,250.0,38.0,1.0
High Value,BADLAPUR,70,695.753,42.27142857142857,1.0
High Value,BADLAPUR (E) THANE,1,462.0,51.0,1.0
High Value,BADLAPUR E,2,3414.0,39.0,1.0
High Value,BADLAPUR EAST,7,1587.7142857142858,42.857142857142854,1.0
High Value,BADLAPUR KULGAON AMBARNATH THANE,1,295.0,38.0,1.0
High Value,BADLAPUR KULGAON THANE,5,399.70799999999997,41.4,1.0
High Value,BADLAPUR THANE,4,1337.25,46.25,1.0
High Value,BADLAPUR W,3,1065.3333333333333,41.666666666666664,1.0
High Value,BADLAPUR WEST,1,500.0,41.0,1.0
High Value,BADLAPUR WEST THANE,2,1220.0,44.5,1.0
High Value,BADSHAPUR,3,523.0666666666667,44.0,1.0
High Value,BADULI SAHARANPUR,1,2000.0,55.0,1.0
High Value,BAGAHA,3,439.6666666666667,40.0,1.0
High Value,BAGALKOT,39,744.4528205128205,45.61538461538461,1.0
High Value,BAGALKOT DIST,3,240.0,45.0,1.0
High Value,BAGAN SILCHAR,1,8000.0,41.0,1.0
High Value,BAGDAH,2,88.0,55.0,1.0
High Value,BAGDOGRA,1,380.0,40.0,1.0
High Value,BAGESHWAR,44,1049.8304545454546,43.40909090909091,1.0
High Value,BAGHPAT,88,1247.2246590909092,43.43181818181818,1.0
High Value,BAGPAT,7,235.7642857142857,44.42857142857143,1.0
High Value,BAHADUR GARH,3,287.0,44.0,1.0
High Value,BAHADURGAR,2,1773.0,38.0,1.0
High Value,BAHADURGARH,245,1683.698081632653,41.51428571428571,1.0
High Value,BAHADURGARH (HARYANA),71,1161.6284507042253,43.732394366197184,1.0
High Value,BAHADVR GARH,6,483.48333333333335,39.833333333333336,1.0
High Value,BAHARAICH,1,200.0,41.0,1.0
High Value,BAHRAICH,17,933.4617647058824,43.64705882352941,1.0
High Value,BAI HOSPITAL HOSUR,2,1500.0,31.5,1.0
High Value,BAIHAR,5,169.8,43.4,1.0
High Value,BAIJNATH,2,1387.5,41.5,1.0
High Value,BAIPAS JAIPUR,2,174.0,34.5,1.0
High Value,BAKERY BANGALORE,2,2024.5,38.0,1.0
High Value,BAKERY NAVI MUMBAI,1,2400.0,38.0,1.0
High Value,BAKERY RD HYDERABAD,1,450.0,39.0,1.0
High Value,BAKROL,9,1814.7777777777778,45.55555555555556,1.0
High Value,BAKROL (PART),1,3220.0,43.0,1.0
High Value,BAKSA,8,707.75,45.25,1.0
High Value,BALACHAUR,2,315.0,47.0,1.0
High Value,BALAGHAT,20,1426.05,44.05,1.0
